Notes	ManualCheck	MergeInto	RenameKeyGroup	KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PhaseEncodingDirection	RepetitionTime	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__55	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	55	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011196		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__56	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	56	1	256	256	134	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011244		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__57	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	57	1	256	256	128	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011128		False	0.937	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__58	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	58	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011252		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__59	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	59	1	256	256	124	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011132		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__60	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	60	1	256	256	128	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010664		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__61	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	61	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011228		False	0.937	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__62	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	62	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011184		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__63	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	63	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011164		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__64	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	64	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.01116		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__65	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	65	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011212		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__66	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	66	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011124		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__67	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	67	1	256	256	124	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011192		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__68	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	68	1	256	256	122	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011192		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__69	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	69	1	256	256	126	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011192		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__70	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	70	1	256	256	120	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011172		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__71	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	71	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011112		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__72	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	72	1	256	256	116	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011232		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__73	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	73	1	256	256	128	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011124		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__74	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	74	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010972		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__75	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	75	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011252		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__76	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	76	1	256	256	128	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011232		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__77	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	77	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010988		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__78	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	78	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010956		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__79	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	79	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011052		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__80	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	80	1	256	256	134	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011176		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__81	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	81	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011108		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__82	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	82	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010912		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__83	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	83	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011156		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__84	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	84	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011272		False	0.937	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__85	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	85	1	256	256	124	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011108		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__86	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	86	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.010964		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__87	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	87	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011096		False	0.937	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__88	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	88	1	256	256	120	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.01114		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__89	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	89	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011072		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__90	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	90	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011252		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__91	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	91	1	256	256	130	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011216		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__92	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	92	1	256	256	124	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011096		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__93	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	93	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011176		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__94	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	94	1	256	256	132	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011192		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__95	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	95	1	256	256	122	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011152		False	0.938	0.937	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__96	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	96	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.011168		False	0.938	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__97	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	97	1	256	256	138	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.01108		False	0.937	0.938	1.2
				acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__98	acquisition-VARIANTDim3Size_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	98	1	256	256	134	0.0042		15	False	RAS+	173	anat	0	1.0	True			0.01096		False	0.938	0.938	1.2
				acquisition-VARIANTObliquity_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__1	acquisition-VARIANTObliquity_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	1	10	256	256	152	0.0042		15	False	RAS+	14	anat	0	1.0	False			0.010808		False	0.938	0.938	1.2
				acquisition-VARIANTObliquity_datatype-anat_reconstruction-refaced_run-1_suffix-T1w__2	acquisition-VARIANTObliquity_datatype-anat_reconstruction-refaced_run-1_suffix-T1w	2	4	256	256	156	0.0042		15	False	RAS+	14	anat	0	1.0	False			0.010808		False	0.938	0.938	1.2
				datatype-anat_reconstruction-refaced_run-2_suffix-T1w__1	datatype-anat_reconstruction-refaced_run-2_suffix-T1w	1	1	256	256	152	0.0042		15	False	RAS+	1	anat	0	1.0	True			0.010916		False	0.938	0.938	1.2
				datatype-dwi_run-1_suffix-dwi__1	datatype-dwi_run-1_suffix-dwi	1	57	256	256	45	0.094	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__2	datatype-dwi_run-1_suffix-dwi	2	32	256	256	45	0.093	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__3	datatype-dwi_run-1_suffix-dwi	3	20	256	256	47	0.098	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__4	datatype-dwi_run-1_suffix-dwi	4	16	256	256	47	0.101	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__5	datatype-dwi_run-1_suffix-dwi	5	13	256	256	47	0.096	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__6	datatype-dwi_run-1_suffix-dwi	6	12	256	256	47	0.095	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__7	datatype-dwi_run-1_suffix-dwi	7	11	256	256	47	0.097	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__8	datatype-dwi_run-1_suffix-dwi	8	11	256	256	47	0.1	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__9	datatype-dwi_run-1_suffix-dwi	9	10	256	256	47	0.101	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__10	datatype-dwi_run-1_suffix-dwi	10	10	256	256	45	0.095	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__11	datatype-dwi_run-1_suffix-dwi	11	10	256	256	47	0.096	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__12	datatype-dwi_run-1_suffix-dwi	12	9	256	256	47	0.099	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__13	datatype-dwi_run-1_suffix-dwi	13	8	256	256	47	0.094	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__14	datatype-dwi_run-1_suffix-dwi	14	8	256	256	45	0.096	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__15	datatype-dwi_run-1_suffix-dwi	15	7	256	256	47	0.102	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__16	datatype-dwi_run-1_suffix-dwi	16	7	256	256	47	0.097	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__17	datatype-dwi_run-1_suffix-dwi	17	7	256	256	47	0.1	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__18	datatype-dwi_run-1_suffix-dwi	18	7	256	256	47	0.098	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__19	datatype-dwi_run-1_suffix-dwi	19	6	256	256	47	0.098	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__20	datatype-dwi_run-1_suffix-dwi	20	5	256	256	45	0.098	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__21	datatype-dwi_run-1_suffix-dwi	21	5	256	256	47	0.099	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__22	datatype-dwi_run-1_suffix-dwi	22	5	256	256	47	0.096	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__23	datatype-dwi_run-1_suffix-dwi	23	5	256	256	47	0.096	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__24	datatype-dwi_run-1_suffix-dwi	24	5	256	256	47	0.097	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__25	datatype-dwi_run-1_suffix-dwi	25	4	256	256	47	0.099	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__26	datatype-dwi_run-1_suffix-dwi	26	4	256	256	47	0.102	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__27	datatype-dwi_run-1_suffix-dwi	27	4	256	256	47	0.1	0.0008	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.204	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__28	datatype-dwi_run-1_suffix-dwi	28	4	256	256	47	0.103	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__29	datatype-dwi_run-1_suffix-dwi	29	4	256	256	47	0.104	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__30	datatype-dwi_run-1_suffix-dwi	30	4	256	256	47	0.095	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__31	datatype-dwi_run-1_suffix-dwi	31	4	256	256	47	0.1	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__32	datatype-dwi_run-1_suffix-dwi	32	4	256	256	47	0.097	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__33	datatype-dwi_run-1_suffix-dwi	33	3	256	256	47	0.098	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__34	datatype-dwi_run-1_suffix-dwi	34	3	256	256	45	0.102	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__35	datatype-dwi_run-1_suffix-dwi	35	3	256	256	47	0.102	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__36	datatype-dwi_run-1_suffix-dwi	36	3	256	256	47	0.103	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__37	datatype-dwi_run-1_suffix-dwi	37	3	256	256	45	0.097	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__38	datatype-dwi_run-1_suffix-dwi	38	3	256	256	48	0.097	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__39	datatype-dwi_run-1_suffix-dwi	39	3	256	256	45	0.096	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__40	datatype-dwi_run-1_suffix-dwi	40	3	256	256	47	0.103	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__41	datatype-dwi_run-1_suffix-dwi	41	3	256	256	45	0.098	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
